price(1000$),bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,sqm_above,sqm_basement,yr_built,yr_renovated,Address,Latitude,Longitude,Month,living_ratio,index
820,3,2.25,267.84,906.75,2,0,0,3,267.84,0,25,25,16614 SE 50th Pl Bellevue WA 98006 USA,47.5574705,-122.1191502,7,0.295384615,3403
1640,3,3.25,292.02,506.385,2,0,3,4,208.32,83.7,101,101,471 Wheeler St Seattle WA 98109 USA,47.6405995,-122.3473789,7,0.576675849,3404
925,5,5.5,482.67,1175.241,2,0,2,3,482.67,0,13,13,6525 Cascade Ave SE Snoqualmie WA 98065 USA,47.5423863,-121.8717027,7,0.410698742,3405
540,4,2.5,202.74,943.02,1,0,0,4,109.74,93,46,46,9003 172nd Ave NE Redmond WA 98052 USA,47.682178,-122.1112166,7,0.214990138,3406
600,2,1,84.63,186.186,1.5,0,0,3,84.63,0,114,9,100 20th Ave E Seattle WA 98112 USA,47.6186897,-122.3057353,7,0.454545455,3407
406,4,1,146.94,788.175,1.5,0,2,4,146.94,0,86,86,10041 64th Ave S Seattle WA 98178 USA,47.5103853,-122.2539621,7,0.186430678,3408
620,4,3,198.09,588.225,1,0,0,5,133.92,64.17,66,29,4002 50th Ave SW Seattle WA 98116 USA,47.5683341,-122.3958045,7,0.336758893,3409
1060,4,2.5,425.01,1489.395,2,0,2,3,425.01,0,24,5,1630 204th Pl NE Sammamish WA 98074 USA,47.6246019,-122.066702,7,0.285357477,3410
401,3,2,115.32,1038.996,1,0,0,3,93,22.32,30,30,3027 230th Pl NE Sammamish WA 98074 USA,47.636394,-122.0369651,7,0.110991765,3411
725,3,1.75,172.98,558,2,0,2,4,172.98,0,55,55,3450 S King St Seattle WA 98144 USA,47.5980891,-122.2881045,7,0.31,3412
276,1,0.75,34.41,167.493,1,0,0,5,34.41,0,91,91,2508 NW 67th St Seattle WA 98117 USA,47.6778936,-122.389155,7,0.205441421,3413
500,5,3.25,291.09,1124.091,2,0,0,3,202.74,88.35,39,39,265 Almak Ct NW Issaquah WA 98027 USA,47.5337062,-122.0522106,7,0.258955903,3414
375,3,1.75,235.29,3268.95,1,0,0,4,167.4,67.89,37,37,16621 SE 235th St Kent WA 98042 USA,47.3912956,-122.1206452,7,0.07197724,3415
2300,4,4.75,369.21,909.354,2,0,2,4,315.27,53.94,86,86,1323 Willard Ave W Seattle WA 98119 USA,47.6312091,-122.3660117,7,0.4060135,3416
260,3,2.25,178.56,900.24,1,0,0,4,120.9,57.66,53,13,10904 SE 212th St Kent WA 98031 USA,47.4120212,-122.1950379,7,0.198347107,3417
1565,4,2.75,276.21,1185.75,1.5,0,1,4,198.09,78.12,96,28,9563 NE 1st St Bellevue WA 98004 USA,47.6134529,-122.2131949,7,0.232941176,3418
431,4,2.5,213.9,566.091,2,0,0,3,213.9,0,13,13,2309 Aberdeen Ave NE Renton WA 98056 USA,47.5125133,-122.1918674,7,0.377854444,3419
321,4,2.5,170.19,892.893,2,0,0,3,170.19,0,11,11,27619 245th Ave SE Maple Valley WA 98038 USA,47.3541504,-122.0152698,7,0.190605145,3420
433,4,1.5,144.15,469.929,1,0,0,4,109.74,34.41,51,51,4702 S Juneau St Seattle WA 98118 USA,47.5499255,-122.2740017,7,0.306748466,3421
920,4,3.5,379.44,991.938,2,0,0,3,379.44,0,9,9,8950 237th Pl NE Redmond WA 98053 USA,47.6816691,-122.0231888,7,0.382523908,3422
482,3,2.25,159.03,1998.105,2,0,0,3,159.03,0,25,25,1022 215th Ave NE Sammamish WA 98074 USA,47.6197516,-122.0529277,7,0.079590412,3423
712,3,2.5,220.875,380.742,2,0,0,3,220.875,0,12,12,6248 189th Pl NE Redmond WA 98052 USA,47.6627044,-122.0860143,7,0.580117245,3424
505,4,2.75,204.6,909.354,1,0,0,4,102.3,102.3,52,52,12241 SE 62nd St Bellevue WA 98006 USA,47.5472603,-122.1760601,7,0.224994886,3425
2367,3,2.25,328.29,1622.85,1,1,3,3,171.12,157.17,84,21,7436 E Mercer Way Mercer Island WA 98040 USA,47.5357669,-122.2129867,7,0.202292264,3426
452,3,1.75,103.23,838.116,1,0,0,4,103.23,0,48,48,5321-5327 156th Dr NE Redmond WA 98052 USA,47.6560949,-122.1312741,7,0.123169108,3427
581,4,1,151.59,238.638,1.5,0,0,3,151.59,0,93,14,1819-1827 25th Ave Seattle WA 98122 USA,47.6182301,-122.3002598,7,0.63522993,3428
952.5,4,1.5,237.15,470.115,2,0,0,4,237.15,0,104,104,1901 25th Ave E Seattle WA 98112 USA,47.6359818,-122.3008563,7,0.504451039,3429
808,4,2.25,232.5,824.538,2,0,0,4,232.5,0,27,27,14586 NE 58th St Bellevue WA 98007 USA,47.6603256,-122.1459316,7,0.281976088,3430
476,4,3,268.77,640.305,1,0,0,3,147.87,120.9,69,1,6516 43rd Ave NE Seattle WA 98115 USA,47.6763463,-122.2819298,7,0.419753086,3431
535,4,1.75,132.06,465,1.5,0,0,4,132.06,0,69,69,3027 NW 67th St Seattle WA 98117 USA,47.6771552,-122.3969734,7,0.284,3432
1356.925,4,3.5,397.11,539.4,2,0,3,5,294.81,102.3,77,77,3017 42nd Ave W Seattle WA 98199 USA,47.6473535,-122.4110934,7,0.736206897,3433
629.8,3,2.5,222.27,184.512,2,0,0,3,206.46,15.81,6,6,329 NE Eagle Way Issaquah WA 98029 USA,47.5404987,-122.0269277,7,1.204637097,3434
417.838,4,2.5,235.29,469.464,2,0,0,3,235.29,0,0,0,27416 208th Ave SE Maple Valley WA 98038 USA,47.3559548,-122.0633751,7,0.50118859,3435
399.895,4,2.5,251.193,418.5,2,0,0,3,251.193,0,0,0,5535 Elaine Ave SE Auburn WA 98092 USA,47.2589833,-122.1940604,7,0.600222222,3436
825,4,2.75,371.07,617.241,2,0,0,3,371.07,0,11,11,9342 221st PI NE Redmond WA 98053 USA,47.6835458,-122.0452092,7,0.60117523,3437
300,4,2.5,214.179,355.818,2,0,0,3,214.179,0,8,8,13328 SE 308 Ct Auburn WA 98092 USA,47.3258195,-122.1649464,7,0.601934135,3438
499.99,4,2.75,270.63,589.062,2,0,0,3,270.63,0,1,91,1141 SE 11th St North Bend WA 98045 USA,47.4831883,-121.7704603,7,0.459425324,3439
1020,4,3.5,350.61,790.593,2,0,0,3,350.61,0,6,6,104 6th St S Kirkland WA 98033 USA,47.6744018,-122.1959905,7,0.443477238,3440
675,5,2.25,269.7,957.9,1,0,0,3,134.85,134.85,29,29,14301-14399 SE 63rd St Bellevue WA 98006 USA,47.5458021,-122.1508196,7,0.281553398,3441
512.031,3,1.75,143.22,279,1,0,2,3,71.61,71.61,94,35,6528 3rd Ave NW Seattle WA 98117 USA,47.6768673,-122.3602569,7,0.513333333,3442
310,2,1,65.1,279,1,0,0,4,65.1,0,96,40,929 N 77th St Seattle WA 98103 USA,47.6846022,-122.3459499,7,0.233333333,3443
1075,3,2.5,305.04,958.086,1,0,0,3,156.24,148.8,44,0,3842 NE 92nd St Seattle WA 98115 USA,47.6948297,-122.2859326,7,0.31838478,3444
255,4,2,225.99,833.28,1,0,0,3,132.99,93,54,2,8019 S 117th St Seattle WA 98178 USA,47.49788,-122.2320716,7,0.271205357,3445
435,3,2.5,176.7,742.512,2,0,0,3,176.7,0,21,21,Tolt Pipeline Trail Bothell WA 98011 USA,47.7440428,-122.1960126,7,0.237975952,3446
453,3,2,154.38,1399.65,1,0,0,3,117.18,37.2,31,5,13417 110th Pl NE Kirkland WA 98034 USA,47.7203979,-122.19399,7,0.110299003,3447
260,4,2,150.66,743.256,2,0,0,4,150.66,0,39,39,23109 125th Ave SE Kent WA 98031 USA,47.3949882,-122.1758757,7,0.202702703,3448
659,4,2,194.37,1004.4,1,0,0,4,194.37,0,63,15,3738 86th Ave SE Mercer Island WA 98040 USA,47.57598,-122.2234568,7,0.193518519,3449
223,3,2,103.23,672.483,1,0,0,4,103.23,0,23,23,22124 112th Pl SE Kent WA 98031 USA,47.4035782,-122.1909916,7,0.153505739,3450
851,5,3.25,349.68,910.656,2,0,0,3,237.15,112.53,30,30,4412 170th Ave SE Bellevue WA 98006 USA,47.5653775,-122.1150301,7,0.383986928,3451
605,3,2.25,193.44,1128.462,1,0,0,4,142.29,51.15,41,41,2408 178th Ave NE Redmond WA 98052 USA,47.6315049,-122.1019714,7,0.171419153,3452
895,4,2.25,181.35,553.35,1,0,0,3,123.69,57.66,67,2,2220 5th Ave N Seattle WA 98109 USA,47.6389645,-122.3468578,7,0.327731092,3453
519,5,2.25,239.01,1214.022,1,0,1,3,136.71,102.3,64,22,1316 SW 172nd St Normandy Park WA 98166 USA,47.4486641,-122.3520829,7,0.196874521,3454
535,3,1.75,216.69,1129.113,1,0,0,3,129.27,87.42,31,5,14506 NE 184th Pl Woodinville WA 98072 USA,47.7606416,-122.1458945,7,0.191911704,3455
489,3,3,344.1,964.875,2,0,0,3,344.1,0,32,32,3309 S 194th St SeaTac WA 98188 USA,47.428642,-122.2909339,7,0.356626506,3456
250,3,2.25,178.56,719.634,1,0,0,3,141.36,37.2,49,21,249 S 163rd Pl Burien WA 98148 USA,47.4561779,-122.3298737,7,0.248126131,3457
580,3,2.25,176.7,368.28,1.5,0,0,3,111.6,65.1,109,4,1121 27th Ave Seattle WA 98122 USA,47.6122147,-122.2978844,7,0.47979798,3458
1038,4,1.75,133.92,1236.528,1,0,0,4,133.92,0,47,47,10208 NE 26th St Bellevue WA 98004 USA,47.6340922,-122.2038638,7,0.108303249,3459
605,4,2.25,273.42,4537.284,1,0,0,5,141.36,132.06,53,53,15611 72nd Ave NE Kenmore WA 98028 USA,47.7424802,-122.2452671,7,0.06026072,3460
599.95,4,3.5,232.5,286.44,2,0,0,3,168.33,64.17,6,6,7928 150th Ct NE Redmond WA 98052 USA,47.6748566,-122.1398564,7,0.811688312,3461
700,3,2.5,231.57,2221.863,2,0,0,3,231.57,0,21,21,23203 NE 78th Way Redmond WA 98053 USA,47.671881,-122.0293483,7,0.104223348,3462
480,3,2,136.71,934.836,1,0,0,4,136.71,0,58,58,13341 12th Ave NE Seattle WA 98125 USA,47.7260185,-122.3157713,7,0.146239554,3463
329.95,4,2.5,197.16,423.894,2,0,0,3,197.16,0,12,12,23834 SE 248th Pl Maple Valley WA 98038 USA,47.3794355,-122.0221021,7,0.465116279,3464
250,3,1.75,111.6,2306.865,1,0,0,3,111.6,0,30,30,10858 SE 200th St Kent WA 98031 USA,47.423505,-122.1948299,7,0.048377343,3465
345,5,2.5,227.85,650.442,2,0,0,3,227.85,0,12,12,11207 SE 272nd Pl Kent WA 98030 USA,47.3571496,-122.1917445,7,0.350300257,3466
411,4,2,220.41,7129.845,2,0,0,4,220.41,0,36,14,35516 44th Ave S Auburn WA 98001 USA,47.2830408,-122.2788105,7,0.030913716,3467
690,3,1.5,163.68,372,2,0,0,3,163.68,0,92,6,2314 10th Ave E Seattle WA 98102 USA,47.6400849,-122.3197888,7,0.44,3468
265,4,3,180.42,759.81,1,0,0,4,180.42,0,66,66,15022 25th Ave NE Shoreline WA 98155 USA,47.7380675,-122.3017555,7,0.2374541,3469
720,4,3,330.15,1146.411,1.5,0,0,4,202.74,127.41,24,24,17325 102nd Ave NE Bothell WA 98011 USA,47.7532296,-122.2051071,7,0.287985722,3470
256,4,2.5,190.65,538.191,2,0,0,3,190.65,0,12,12,1327 S 277th Pl Des Moines WA 98198 USA,47.3526959,-122.3149271,7,0.354242267,3471
255,4,2.25,156.24,295.647,2,0,0,3,156.24,0,12,12,11631 SE 308th Pl Auburn WA 98092 USA,47.3257578,-122.1860164,7,0.528468072,3472
540,3,2.25,122.76,167.4,2,0,0,3,122.76,0,20,20,3404 E Cherry St Seattle WA 98122 USA,47.6080461,-122.2889628,7,0.733333333,3473
481.015,3,2.25,144.15,512.523,2,0,0,3,144.15,0,27,14,10600-10650 117th Pl NE Kirkland WA 98033 USA,47.6943923,-122.1854154,7,0.28125567,3474
575,3,1.75,249.24,802.125,1,0,0,5,147.87,101.37,40,40,100 Mt Si Pl NW Issaquah WA 98027 USA,47.5316798,-122.0556989,7,0.310724638,3475
339.95,3,2.5,222.27,3165.813,1,0,0,3,171.12,51.15,30,30,27622 195th Ave SE Kent WA 98042 USA,47.3545787,-122.0813298,7,0.070209453,3476
475,4,2.5,189.72,675.18,2,0,0,4,189.72,0,51,51,15320 Corliss Pl N Shoreline WA 98133 USA,47.7399986,-122.3320296,7,0.280991736,3477
732,3,3.75,248.31,606.081,2.5,0,4,4,187.86,60.45,37,37,3741 Belvidere Ave SW Seattle WA 98126 USA,47.5700953,-122.3798994,7,0.409697714,3478
860,4,1.75,174.84,345.96,1.5,0,0,4,174.84,0,90,90,15 Raye St Seattle WA 98109 USA,47.6430412,-122.3561085,7,0.505376344,3479
389,4,1.75,223.2,716.1,1.5,0,0,4,139.5,83.7,87,87,2148 N 115th St Seattle WA 98133 USA,47.7124784,-122.3319103,7,0.311688312,3480
645,3,1.75,211.11,1066.896,1,0,0,4,127.41,83.7,58,58,10514 14th Ave NW Seattle WA 98177 USA,47.7057097,-122.3737846,7,0.197873082,3481
475,4,2.5,172.05,506.292,2,0,0,5,172.05,0,33,33,13617 135th Ave NE Kirkland WA 98034 USA,47.7227406,-122.1599609,7,0.339823659,3482
550,4,2.75,200.88,465.465,1,0,0,3,132.99,67.89,27,14,9417 25th Ave NE Seattle WA 98115 USA,47.6971498,-122.3019053,7,0.431568432,3483
305,2,1,200.88,1205.28,1,0,0,3,126.48,74.4,46,17,14717 58th Ave S Tukwila WA 98168 USA,47.4701688,-122.2611768,7,0.166666667,3484
782,2,1.5,146.01,334.8,1.5,0,2,4,122.76,23.25,108,24,1922 5th Ave W Seattle WA 98119 USA,47.6366354,-122.3633423,7,0.436111111,3485
545,3,2,124.62,669.6,1.5,0,0,4,124.62,0,91,91,4714 54th Ave S Seattle WA 98118 USA,47.5600925,-122.2653018,7,0.186111111,3486
394.5,4,2.5,279.186,561.906,2,0,0,3,279.186,0,10,11,11619 SE 200th St Kent WA 98031 USA,47.4228692,-122.1860221,7,0.496855346,3487
600,5,2,203.67,843.696,1,0,0,5,103.23,100.44,49,49,14314 NE 72nd St Redmond WA 98052 USA,47.6695693,-122.1489444,7,0.241402116,3488
1300,4,1.75,242.73,2008.8,1,0,0,4,242.73,0,48,48,1509 85th Ave NE Clyde Hill WA 98004 USA,47.6244879,-122.2273844,7,0.120833333,3489
300,2,1,93.93,1108.467,1,0,0,3,93.93,0,67,2,16036 6th Ave NE Shoreline WA 98155 USA,47.746082,-122.3222821,7,0.084738653,3490
330,4,2.5,195.765,566.649,2,0,0,3,195.765,0,11,11,27631-27699 145th Pl SE Kent WA 98042 USA,47.3532487,-122.1474503,7,0.345478418,3491
723,4,2.25,225.99,441.564,1.5,0,0,3,151.59,74.4,86,60,1503 45th Ave SW Seattle WA 98116 USA,47.590425,-122.3892532,7,0.51179444,3492
2271.15,4,3.25,375.72,1759.188,1,0,0,4,375.72,0,60,35,7623 Overlake Dr W Medina WA 98039 USA,47.6155649,-122.2378843,7,0.213575809,3493
480,5,2.5,200.88,719.541,2,0,0,3,200.88,0,16,8,7001 Autumn Ave SE Snoqualmie WA 98065 USA,47.5382483,-121.8716498,7,0.279177976,3494
496,2,1,83.7,861.18,1,0,0,3,83.7,0,68,68,219 NW 56th St Seattle WA 98107 USA,47.6695517,-122.3599359,7,0.097192225,3495
625,3,3,169.26,152.613,3,0,0,3,143.22,26.04,8,8,10 W Etruria St Seattle WA 98119 USA,47.6481429,-122.3582388,7,1.109079829,3496
475,4,2,195.3,1252.524,1,0,0,5,97.65,97.65,52,52,11719 33rd Pl NE Seattle WA 98125 USA,47.7140936,-122.2918772,7,0.155925156,3497
275.25,3,2.25,141.36,669.507,2,0,0,4,141.36,0,22,22,23017 SE 281st Ct Maple Valley WA 98038 USA,47.3493152,-122.0340397,7,0.211140436,3498
253,2,1,121.83,662.904,1,0,0,4,87.42,34.41,34,34,11414 SE 230th Pl Kent WA 98031 USA,47.3958187,-122.1891234,7,0.183782267,3499
630,4,2.5,203.67,918.84,1,0,0,4,131.13,72.54,35,35,11607 NE 103rd Pl Kirkland WA 98033 USA,47.6925744,-122.185858,7,0.221659919,3500
660.5,5,2.5,274.35,511.5,1.5,0,0,5,159.96,114.39,96,96,2739 31st Ave S Seattle WA 98144 USA,47.5785195,-122.2933324,7,0.536363636,3501
262,5,1,173.91,725.4,1,0,0,3,146.94,26.97,52,11,903 S 101st St Seattle WA 98168 USA,47.5127168,-122.3210686,7,0.23974359,3502
2147.5,3,3.5,433.38,511.5,2,0,4,5,282.72,150.66,105,26,2826 10th Ave E Seattle WA 98102 USA,47.6465036,-122.3192651,7,0.847272727,3503
552,3,2.5,171.12,920.7,1,0,0,3,171.12,0,36,36,300 142nd Ave NE Bellevue WA 98007 USA,47.6130932,-122.1511496,7,0.185858586,3504
1411.6,2,2.5,295.74,874.2,2,0,4,5,242.73,53.01,29,29,4631 Somerset Ave SE Bellevue WA 98006 USA,47.561553,-122.1579064,7,0.338297872,3505
736,2,1,139.5,372,1,0,0,3,102.3,37.2,81,81,2401-2599 Lorentz Pl N Seattle WA 98109 USA,47.6404015,-122.3534795,7,0.375,3506
355,3,1.75,160.89,689.688,1.5,0,0,3,160.89,0,60,9,18010 N Park Pl N Shoreline WA 98133 USA,47.760029,-122.3490999,7,0.233279396,3507
305,3,1,146.94,690.432,1,0,0,3,93.93,53.01,52,11,12633 SE 158th St Renton WA 98058 USA,47.4606426,-122.1711334,7,0.212823276,3508
484.998,4,2.5,143.22,173.91,2,0,0,3,143.22,0,0,0,2520 Mulberry Walk NE Issaquah WA 98029 USA,47.55203,-121.99865,7,0.823529412,3509
1054.69,4,3.5,315.27,370.047,2,0,0,3,242.73,72.54,0,0,3906 W Briarcliff Ln Seattle WA 98199 USA,47.6481945,-122.4074833,7,0.851972858,3510
334.5,2,1.5,77.19,172.794,2,0,0,3,77.19,0,9,9,2300 14th Ave S Seattle WA 98144 USA,47.5828469,-122.3142061,7,0.4467169,3511
475,4,2.75,243.66,574.554,2,0,0,3,243.66,0,1,91,996 SE 12th St North Bend WA 98045 USA,47.4823786,-121.772671,7,0.424085465,3512
309.78,3,2.5,208.506,418.5,2,0,0,3,208.506,0,0,0,Bennett Ave SE Auburn WA 98092 USA,47.2595637,-122.1979802,7,0.498222222,3513
795,4,2.5,268.77,725.214,2,0,0,3,268.77,0,9,9,15941 SE Cougar Mountain Way Bellevue WA 98006 USA,47.545546,-122.1287465,7,0.370607848,3514
274.5,3,2.25,134.85,376.65,2,0,0,3,134.85,0,4,4,26133 242nd Ave SE Maple Valley WA 98038 USA,47.3669543,-122.0190409,7,0.358024691,3515
265.05,2,1.5,74.4,197.067,2,0,0,3,74.4,0,6,6,5257 23rd Ave SW Seattle WA 98106 USA,47.5540348,-122.3620315,7,0.377536574,3516
567.5,3,2.5,212.04,232.686,2,0,0,3,174.84,37.2,8,8,561 Mountain View Ln NW Issaquah WA 98027 USA,47.5363646,-122.0730561,7,0.911270983,3517
915,3,4.5,358.05,5833.518,2,0,0,3,290.16,67.89,1,91,21101-21199 NE 78th St Redmond WA 98053 USA,47.6738324,-122.0590576,7,0.061378057,3518
285,5,2.5,211.11,585.9,2,0,0,3,211.11,0,19,19,12840 SE 307th Pl Auburn WA 98092 USA,47.3265809,-122.1689717,7,0.36031746,3519
445.838,3,2.5,209.25,529.356,2,0,0,3,209.25,0,14,14,10010 37th Ave SW Seattle WA 98146 USA,47.5133377,-122.3788328,7,0.395291637,3520
304.9,4,1.75,241.8,1053.225,1,0,0,4,149.73,92.07,45,45,23030 100th Ave SE Kent WA 98031 USA,47.3952833,-122.205891,7,0.229580574,3521
940,4,2,231.57,885.825,2,0,0,5,231.57,0,46,46,4558 91st Ave SE Mercer Island WA 98040 USA,47.5638732,-122.2172264,7,0.261417323,3522
1127,4,2.5,293.88,770.133,2,0,0,4,293.88,0,19,19,709 7th St S Kirkland WA 98033 USA,47.6699456,-122.1953168,7,0.381596426,3523
835,4,4.25,458.49,2391.402,2,0,0,3,458.49,0,9,9,32805 145th Pl SE Auburn WA 98092 USA,47.3068628,-122.1480578,7,0.191724352,3524
290,3,1,133.92,1046.25,1,0,0,3,133.92,0,47,3,1901 Shattuck Ave S Renton WA 98055 USA,47.4626935,-122.2129476,7,0.128,3525
250,3,1.75,164.61,824.724,1,0,0,4,164.61,0,55,55,1201-1215 O St NE Auburn WA 98002 USA,47.3186463,-122.2119923,7,0.199594046,3526
342,4,2.5,213.9,599.664,2,0,0,3,213.9,0,13,13,24612 102nd Pl SE Kent WA 98030 USA,47.3812744,-122.2038512,7,0.356699752,3527
1012,4,2.5,277.14,1512.459,2,0,0,3,277.14,0,25,25,6410 141st Ave SE Bellevue WA 98006 USA,47.5457539,-122.1530535,7,0.183238025,3528
400,4,2.25,207.39,669.6,1,0,0,4,120.9,86.49,51,51,2357 N 187th St Shoreline WA 98133 USA,47.7647796,-122.3299162,7,0.309722222,3529
312.5,3,1.75,170.19,741.117,1,0,0,3,86.49,83.7,64,6,306 S 15th St Renton WA 98055 USA,47.4667198,-122.2140332,7,0.229639854,3530
267,3,1,161.82,1011.375,1,0,0,4,94.86,66.96,52,52,4035 S 150th St Tukwila WA 98188 USA,47.4680724,-122.2831697,7,0.16,3531
575,3,1.75,142.29,627.099,1,0,0,3,131.13,11.16,59,9,4931 SW Forney St Seattle WA 98116 USA,47.5744646,-122.3961436,7,0.226901972,3532
810,3,1.5,141.36,840.813,1,0,0,4,141.36,0,60,35,9530 NE 5th St Bellevue WA 98004 USA,47.615618,-122.2129751,7,0.168122995,3533
850,3,2.5,300.39,465,2,0,2,5,225.99,74.4,69,69,2431 NW Neptune Pl Seattle WA 98117 USA,47.7010666,-122.38905,7,0.646,3534
1015,3,3.25,336.66,372,2,0,0,3,253.89,82.77,9,9,3505 W McGraw St Seattle WA 98199 USA,47.6392638,-122.4027855,7,0.905,3535
1100,4,3.75,471.51,5591.439,2,0,0,3,471.51,0,14,14,5725 251st Ct NE Redmond WA 98053 USA,47.6567437,-122.0037315,7,0.084327129,3536
240,3,1.75,146.01,813.75,1,0,0,3,146.01,0,54,2,17820 1st Avenue South Burien WA 98148 USA,47.4426278,-122.3331603,7,0.179428571,3537
565,4,2.5,207.39,802.032,1,0,0,4,132.99,74.4,45,45,14021 NE 62nd St Redmond WA 98052 USA,47.6622098,-122.1520831,7,0.258580705,3538
1195,5,3,318.06,1685.997,2,0,0,3,236.22,81.84,62,9,7657-7801 E Mercer Way Mercer Island WA 98040 USA,47.5332069,-122.217028,7,0.188648023,3539
340,8,2.75,259.47,622.635,1,0,0,3,136.71,122.76,37,10,17512 Corliss Ave N Shoreline WA 98133 USA,47.7564471,-122.3311522,7,0.416728902,3540
815,4,2.5,292.95,390.879,2,0,0,3,292.95,0,12,12,9714 132nd Ave NE Kirkland WA 98033 USA,47.6880224,-122.1644021,7,0.749464668,3541
1875,4,3.25,365.49,1016.397,2,0,0,3,365.49,0,8,8,10924 NE 18th Pl Bellevue WA 98004 USA,47.6259123,-122.1938227,7,0.359593741,3542
588,5,3,203.67,455.7,2,0,0,5,138.57,65.1,74,74,8314 Jones Ave NW Seattle WA 98117 USA,47.6892226,-122.386249,7,0.446938776,3543
280.5,4,2.5,175.77,647.466,2,0,0,3,175.77,0,17,17,30021 114th Way SE Auburn WA 98092 USA,47.3327378,-122.1875114,7,0.271473714,3544
390,4,2,176.7,7149.561,1,0,0,3,176.7,0,10,11,17116 SE Covington Sawyer Rd Kent WA 98042 USA,47.3491174,-122.1132913,7,0.024714804,3545
509,2,1.5,179.49,327.453,2,0,0,3,179.49,0,25,25,78 145th Pl SE Bellevue WA 98007 USA,47.6092437,-122.1461688,7,0.548139733,3546
490.6,3,2.5,308.388,1064.571,2,0,0,3,308.388,0,28,28,33247-33248 2nd Pl SW Federal Way WA 98023 USA,47.3038397,-122.3403533,7,0.289682886,3547
650,3,1.5,128.34,418.5,1,0,0,5,128.34,0,54,54,2719 63rd Ave SE Mercer Island WA 98040 USA,47.5865906,-122.2499846,7,0.306666667,3548
715,3,4,193.44,209.25,3,0,4,3,193.44,0,17,17,4326 Greenwood Ave N Seattle WA 98103 USA,47.6598161,-122.3551969,7,0.924444444,3549
529.95,3,1,115.32,465,1.5,0,0,5,115.32,0,105,26,820 NW 64th St Seattle WA 98107 USA,47.6754973,-122.3670696,7,0.248,3550
265,3,1,94.86,800.73,1,0,0,5,94.86,0,55,55,3704 NE 9th Ct Renton WA 98056 USA,47.4973442,-122.1692931,7,0.118466899,3551
1755,3,2,219.48,446.4,2,0,0,3,219.48,0,105,0,1242 15th Ave E Seattle WA 98112 USA,47.6318777,-122.312113,7,0.491666667,3552
1140,3,2.5,258.54,3115.779,1.5,0,1,4,196.23,62.31,45,45,2800-2998 194th Ave SE Sammamish WA 98075 USA,47.5845506,-122.0810418,7,0.082977644,3553
610,3,2,213.9,1247.874,1,0,0,3,132.99,80.91,59,9,335-345 105th Ave SE Bellevue WA 98004 USA,47.6075445,-122.2003947,7,0.171411537,3554
554.729,4,2.5,187.86,404.55,2,0,0,5,160.89,26.97,71,71,4109 W Bertona St Seattle WA 98199 USA,47.6502701,-122.410037,7,0.464367816,3555
395,5,1.75,171.12,972.129,1,0,2,3,126.48,44.64,66,20,2716 SW 170th St Burien WA 98166 USA,47.4507555,-122.3677555,7,0.176026021,3556
341,3,1,129.27,447.702,1.5,0,0,3,129.27,0,106,26,8116 8th Ave NE Seattle WA 98115 USA,47.6880491,-122.3200242,7,0.288741172,3557
264.5,4,2.25,191.58,1058.805,1,0,0,4,111.6,79.98,52,52,2152 SW 323rd St Federal Way WA 98023 USA,47.3119159,-122.359891,7,0.180939833,3558
395,4,2.75,245.52,3261.51,1.5,0,0,3,245.52,0,51,6,19803 121st Ave SE Kent WA 98031 USA,47.4241778,-122.1805915,7,0.075278015,3559
640,3,2.25,184.14,940.695,1,0,0,3,184.14,0,55,25,3060 124th Ave NE Bellevue WA 98005 USA,47.6384146,-122.1739613,7,0.195748888,3560
430,3,1.5,168.33,472.44,1,0,0,3,95.79,72.54,56,10,7321 39th Ave NE Seattle WA 98115 USA,47.681909,-122.2866911,7,0.356299213,3561
410,4,2.5,158.1,837,1,0,0,5,158.1,0,42,42,14214 81st Ave NE Kirkland WA 98034 USA,47.7305699,-122.2331955,7,0.188888889,3562
220,4,1,111.6,558,1.5,0,0,3,111.6,0,91,16,7943 13th Ave SW Seattle WA 98106 USA,47.5306425,-122.3520096,7,0.2,3563
1625,4,3.25,277.14,334.8,2,0,0,3,199.95,77.19,15,15,1820 38th Ave E Seattle WA 98112 USA,47.6352429,-122.2836085,7,0.827777778,3564
633,4,2.5,219.48,930,1,0,3,3,184.14,35.34,37,10,3323-3325 33rd Ave SW Seattle WA 98126 USA,47.5728995,-122.3745062,7,0.236,3565
295.95,2,1,110.67,576.6,1,0,0,3,110.67,0,66,20,1610 N 185th St Shoreline WA 98133 USA,47.7634221,-122.3399498,7,0.191935484,3566
1042.031,4,5,382.23,4051.08,2,0,0,4,382.23,0,36,14,2808 120th Ave NE Bellevue WA 98005 USA,47.6353982,-122.1797662,7,0.094352617,3567
605,4,2.5,260.4,1003.098,1,0,0,3,132.06,128.34,44,0,16674 SE 17th St Bellevue WA 98008 USA,47.5959389,-122.1160691,7,0.259595772,3568
474,3,1.75,142.29,744,2,0,0,3,142.29,0,36,36,10828 157th Ave NE Redmond WA 98052 USA,47.6970552,-122.130053,7,0.19125,3569
370,2,1,79.98,468.72,1,0,0,3,79.98,0,58,13,9257 7th Ave NW Seattle WA 98117 USA,47.6976595,-122.3650023,7,0.170634921,3570
