price(1000$),bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,sqm_above,sqm_basement,yr_built,yr_renovated,Address,Latitude,Longitude,Month,living_ratio
625.0,5.0,2.5,251.1,1972.344,1.0,0,0,4,181.35,69.75,59,5,13987 SE 2nd St Bellevue WA 98005 USA,47.607876,-122.1540215,6,0.12731044888721238
680.0,4.0,1.5,174.84,576.6,1.0,0,2,5,133.92,40.92,60,60,3973 SW Arroyo Dr Seattle WA 98146 USA,47.5035213,-122.3844721,6,0.3032258064516129
255.95,3.0,2.5,159.96,341.868,2.0,0,0,3,159.96,0.0,22,22,11518 SE 221st Pl Kent WA 98031 USA,47.4038629,-122.18812,6,0.46789989118607184
246.5,3.0,2.5,150.66,714.798,2.0,0,0,3,150.66,0.0,25,25,21635 SE 268th St Maple Valley WA 98038 USA,47.36127339999999,-122.0529482,6,0.21077283372365338
450.0,2.0,1.0,128.34,408.27,1.0,0,0,4,81.84,46.5,83,83,9024 5th Ave NE Seattle WA 98115 USA,47.69467530000001,-122.3228021,6,0.3143507972665148
595.888,3.0,1.75,173.91,837.0,1.0,0,0,5,173.91,0.0,56,56,12521 3rd Ave NW Seattle WA 98177 USA,47.7202795,-122.3613281,6,0.20777777777777778
454.0,3.0,1.0,183.21,2059.392,1.0,0,0,4,183.21,0.0,44,44,8527 374th Pl SE Snoqualmie WA 98065 USA,47.5233955,-121.8414594,6,0.08896315028901736
299.9,3.0,1.0,103.23,799.149,1.0,0,0,3,103.23,0.0,35,0,18021 24th Ave NE Shoreline WA 98155 USA,47.7595365,-122.3088298,6,0.1291749098103107
346.5,3.0,1.0,106.95,1097.586,1.0,0,0,4,106.95,0.0,82,56,4533 21st Ave SW Seattle WA 98106 USA,47.562433,-122.360665,6,0.09744111167598712
585.0,4.0,2.75,268.77,634.725,1.0,0,0,3,145.08,123.69,41,1,11826 NE 145th St Kirkland WA 98034 USA,47.7339844,-122.1819546,6,0.4234432234432234
383.0,3.0,1.75,139.5,1248.99,1.0,0,0,3,139.5,0.0,37,10,19121 NE 173rd St Woodinville WA 98072 USA,47.7527252,-122.0818348,6,0.11169024571854058
519.0,4.0,2.5,181.35,243.381,1.5,0,0,4,116.25,65.1,104,104,1124 NW 56th St Seattle WA 98107 USA,47.6695948,-122.3720279,6,0.7451280091708062
410.0,3.0,1.5,116.25,716.1,1.0,0,0,5,116.25,0.0,46,46,7202 121st Pl SE Newcastle WA 98056 USA,47.53827,-122.1777656,6,0.16233766233766234
578.0,4.0,2.5,192.51,503.59499999999997,2.0,0,0,3,192.51,0.0,18,18,25024 SE 41st Dr Issaquah WA 98029 USA,47.5705987,-122.0059171,6,0.38227146814404434
1280.0,4.0,3.5,433.38,1618.014,2.0,0,2,3,433.38,0.0,11,11,17069 SE 65th Pl Bellevue WA 98006 USA,47.54219,-122.112241,6,0.26784687895160364
364.0,3.0,2.5,167.4,259.46999999999997,2.0,0,0,3,167.4,0.0,3,3,3011 SW Bataan St Seattle WA 98126 USA,47.5454364,-122.3710533,6,0.6451612903225807
240.0,3.0,2.25,137.733,262.26,2.0,0,0,3,137.733,0.0,2,102,42 43rd Ct NE Auburn WA 98002 USA,47.3456258,-122.2167958,6,0.5251773049645391
328.423,3.0,2.5,160.89,334.8,2.0,0,0,3,160.89,0.0,0,0,11341-11399 4th Pl SW Seattle WA 98146 USA,47.5014128,-122.339942,6,0.4805555555555555
594.0,4.0,2.75,252.96,429.009,2.0,0,0,3,252.96,0.0,9,9,8827 NE 148th Pl Kenmore WA 98028 USA,47.7352407,-122.2229421,6,0.5896379796228051
425.0,3.0,2.5,215.76,210.831,3.0,0,0,3,215.76,0.0,5,5,10134 Holman Rd NW Seattle WA 98177 USA,47.7026706,-122.3589821,6,1.023378914865461
309.62,3.0,2.5,172.98,346.89,2.0,0,0,3,172.98,0.0,2,102,1 View Ln NE Duvall WA 98019 USA,47.7446232,-121.9839171,6,0.49865951742627346
260.0,5.0,2.5,188.325,721.68,2.0,0,0,3,188.325,0.0,7,7,122 Greenlake Pl Pacific WA 98047 USA,47.2670416,-122.2558995,6,0.2609536082474227
975.0,5.0,3.0,243.66,509.361,2.0,0,0,3,243.66,0.0,5,5,3655 NE 73rd St Seattle WA 98115 USA,47.6804486,-122.2879355,6,0.4783640679203944
937.0,3.0,1.75,227.85,250.263,2.0,0,0,3,162.75,65.1,99,99,206 W Boston St Seattle WA 98119 USA,47.6385335,-122.3600418,6,0.9104422147900408
563.5,4.0,1.75,193.905,16204.32,1.0,0,0,3,149.73,44.175,50,14,3707 295th Ave SE Fall City WA 98024 USA,47.57531669999999,-121.950236,6,0.01196625344352617
1050.0,4.0,3.5,320.85,728.376,2.0,0,0,3,320.85,0.0,7,7,4564 162nd Ln SE Bellevue WA 98006 USA,47.5637101,-122.1229595,6,0.4405005107252299
350.0,3.0,2.25,165.54,1514.97,2.0,0,0,4,165.54,0.0,27,27,15617 160th Ct SE Renton WA 98058 USA,47.4622621,-122.1270197,6,0.1092694904849601
826.0,4.0,2.5,284.58,664.02,2.0,0,0,3,284.58,0.0,8,8,2401 NE Daphne St Issaquah WA 98029 USA,47.5392544,-121.9979766,6,0.42857142857142855
225.0,3.0,2.0,158.1,1067.175,1.0,0,0,5,90.21,67.89,69,69,238 SW 132nd St Burien WA 98146 USA,47.48509,-122.3382395,6,0.14814814814814814
235.867,4.0,2.0,123.69,551.118,1.0,0,0,4,123.69,0.0,72,32,2109 NE 8th St Renton WA 98056 USA,47.4960191,-122.1898974,6,0.2244346945663179
399.0,4.0,3.0,284.58,465.0,2.0,0,0,3,284.58,0.0,13,13,16126 SE 249th Pl Covington WA 98042 USA,47.3786082,-122.125967,6,0.612
224.0,4.0,1.5,148.8,863.877,1.0,0,0,4,148.8,0.0,55,55,214-220 N St NE Auburn WA 98002 USA,47.3104203,-122.2118715,6,0.17224674346000649
302.0,4.0,1.75,142.29,1642.752,1.5,0,0,3,142.29,0.0,46,17,16411 139th Pl SE Renton WA 98058 USA,47.4550827,-122.1551324,6,0.08661684782608696
760.0,3.0,2.5,184.14,1298.652,1.0,0,0,5,184.14,0.0,55,55,4201-4213 Island Crest Way Mercer Island WA 98040 USA,47.57124109999999,-122.2269108,6,0.14179318246920652
460.0,3.0,2.5,160.89,789.57,1.0,0,0,3,112.53,48.36,45,4,9037 NE 132nd Pl Kirkland WA 98034 USA,47.7186965,-122.2191241,6,0.20376914016489986
415.0,3.0,1.0,108.81,623.1,1.0,0,0,3,108.81,0.0,57,14,3510 NE 115th St Seattle WA 98125 USA,47.712197,-122.2901661,6,0.1746268656716418
669.0,2.0,1.75,181.35,1001.2379999999999,1.0,0,3,4,107.88,73.47,62,62,3533 SW 171st St Burien WA 98166 USA,47.450578,-122.377132,6,0.18112576630131896
254.6,3.0,2.0,136.71,1860.0,1.0,0,0,4,136.71,0.0,46,46,19627 SE Auburn-Black Diamond Rd Auburn WA 98092 USA,47.2973203,-122.0801659,6,0.07350000000000001
357.25,3.0,1.5,130.2,822.12,1.0,0,0,4,130.2,0.0,62,62,1721 NE 136th St Seattle WA 98125 USA,47.7273123,-122.3089174,6,0.1583710407239819
910.0,4.0,3.5,375.71999999999997,4694.547,2.0,0,0,3,375.71999999999997,0.0,27,14,13417 218th Ave NE Woodinville WA 98077 USA,47.7196298,-122.0482601,6,0.08003328116642565
725.0,6.0,3.0,289.23,465.0,1.5,0,0,5,168.33,120.9,93,93,812 N 47th St Seattle WA 98103 USA,47.6630769,-122.3479827,6,0.622
670.0,3.0,1.5,138.57,409.2,1.5,0,0,4,138.57,0.0,108,24,933 32nd Ave Seattle WA 98122 USA,47.6113598,-122.2917608,6,0.3386363636363636
440.0,4.0,1.5,164.60999999999999,534.75,2.0,0,0,3,164.60999999999999,0.0,67,2,4527 48th Ave SW Seattle WA 98116 USA,47.5621515,-122.3938041,6,0.3078260869565217
1025.0,4.0,3.5,308.76,1846.05,1.0,0,2,4,189.72,119.03999999999999,37,37,8434 W Mercer Way Mercer Island WA 98040 USA,47.5270448,-122.2281308,6,0.1672544080604534
320.0,2.0,1.0,88.35,494.388,1.0,0,2,3,88.35,0.0,66,20,3743 Belvidere Ave SW Seattle WA 98126 USA,47.5699723,-122.3799839,6,0.17870579382994733
310.0,4.0,2.5,225.99,511.407,2.0,0,0,3,225.99,0.0,12,12,16218 163rd Pl SE Covington WA 98042 USA,47.3779698,-122.1250156,6,0.44189852700491
772.65,4.0,2.5,247.38,1004.4,1.0,0,0,3,247.38,0.0,59,0,12345 SE 23rd Pl Bellevue WA 98005 USA,47.5894082,-122.1721116,6,0.2462962962962963
669.95,4.0,2.5,248.31,1104.561,2.0,0,0,3,248.31,0.0,18,18,2522 227th Pl NE Sammamish WA 98074 USA,47.6327276,-122.035922,6,0.2248042434958323
690.0,5.0,3.5,252.96,706.614,2.0,0,0,3,172.98,79.98,21,21,8921 42nd Ave NE Seattle WA 98115 USA,47.6931007,-122.2828777,6,0.35798894445906815
385.0,4.0,2.5,297.6,2106.543,1.0,0,0,5,149.73,147.87,44,44,23310 118th Pl SE Kent WA 98031 USA,47.3930686,-122.1830848,6,0.1412741159330714
663.0,3.0,2.5,230.64,3519.399,1.5,1,3,4,230.64,0.0,40,40,7030 SW Maury Park Rd Vashon WA 98070 USA,47.4002175,-122.4219271,6,0.06553391644425653
300.0,3.0,2.25,165.54,966.735,1.0,0,0,3,165.54,0.0,47,3,14229 SE 165th Pl Renton WA 98058 USA,47.45387830000001,-122.1498587,6,0.17123617123617121
225.5,2.0,1.75,147.87,1048.668,1.0,0,0,4,147.87,0.0,42,42,936 Pike Pl NE Auburn WA 98002 USA,47.3176142,-122.209958,6,0.14100744945015964
320.0,3.0,2.0,144.15,3178.275,1.5,0,0,3,144.15,0.0,15,15,48115 SE Mt Si Rd North Bend WA 98045 USA,47.48551579999999,-121.6983034,6,0.04535479151426482
775.0,3.0,2.75,265.05,1376.4,1.0,0,0,4,178.56,86.49,38,22,4904 145th Ave SE Bellevue WA 98006 USA,47.55904640000001,-122.1459236,6,0.19256756756756757
805.0,3.0,2.75,241.8,546.375,1.5,0,2,5,148.8,93.0,85,85,5710 SW Admiral Way Seattle WA 98116 USA,47.5772577,-122.4058604,6,0.44255319148936173
252.75,4.0,1.0,114.39,689.13,1.5,0,0,3,114.39,0.0,70,70,650 SW 137th St Burien WA 98166 USA,47.4797913,-122.3440717,6,0.1659919028340081
254.0,5.0,2.0,193.44,1498.881,1.0,0,0,5,161.82,31.62,55,55,28830 34th Ave S Auburn WA 98001 USA,47.3424628,-122.2889852,6,0.12905627598188246
620.0,6.0,3.5,334.8,639.375,2.0,0,0,3,254.82,79.98,10,11,6731 Silent Creek Ave SE Snoqualmie WA 98065 USA,47.5400635,-121.8784629,6,0.5236363636363637
435.0,4.0,2.75,196.23,813.843,1.0,0,0,3,140.43,55.8,52,11,18447-18509 94th Ave NE Bothell WA 98011 USA,47.7620347,-122.2152646,6,0.24111530110844476
460.0,4.0,2.5,237.15,1768.581,1.0,0,0,4,120.9,116.25,53,13,19259-19499 40th Pl NE Lake Forest Park WA 98155 USA,47.7700447,-122.2854032,6,0.13409055056002525
268.0,3.0,2.5,153.45,621.612,2.0,0,0,3,153.45,0.0,23,23,11813 SE 219th Pl Kent WA 98031 USA,47.4051045,-122.1840886,6,0.24685816876122083
285.0,2.0,1.0,93.92999999999999,669.6,1.0,0,0,3,93.92999999999999,0.0,39,39,18716 35th Ave NE Lake Forest Park WA 98155 USA,47.76513019999999,-122.2911536,6,0.14027777777777775
530.0,3.0,2.0,216.69,2471.103,2.5,0,0,3,216.69,0.0,27,14,13607 SE 10th St Bellevue WA 98005 USA,47.6009494,-122.1579847,6,0.08768958639117835
402.0,2.0,1.0,57.66,230.175,1.0,0,0,5,57.66,0.0,103,30,5001-5099 11th Ave NW Seattle WA 98107 USA,47.66504519999999,-122.370768,6,0.25050505050505045
358.0,3.0,1.5,227.85,1162.221,1.0,0,0,4,227.85,0.0,47,47,7670 10th Ave NW Snoqualmie WA 98065 USA,47.531701,-121.8335849,6,0.19604705129231015
354.95,4.0,2.75,235.29,683.55,1.0,0,0,5,119.03999999999999,116.25,37,37,32148-32298 33rd Ave SW Federal Way WA 98023 USA,47.3131481,-122.3731696,6,0.34421768707482997
405.0,4.0,2.5,206.46,432.636,2.0,0,0,3,206.46,0.0,13,13,4839 NE 5th St Renton WA 98059 USA,47.4903801,-122.1540592,6,0.4772141014617369
575.0,5.0,3.0,343.17,4622.937,1.0,0,2,3,250.17,93.0,54,2,23444 10th Ave S Des Moines WA 98198 USA,47.3908431,-122.3202463,6,0.0742320304170271
315.0,4.0,2.5,180.42,948.6,1.0,0,0,4,106.02,74.4,37,37,20825 135th Ave SE Kent WA 98042 USA,47.4156982,-122.1611692,6,0.19019607843137254
280.927,4.0,2.25,192.51,683.55,2.0,0,0,4,192.51,0.0,37,37,26732 Carnaby Way Kent WA 98032 USA,47.3614769,-122.2742999,6,0.2816326530612245
440.0,4.0,2.5,200.88,727.818,1.0,0,0,4,129.27,71.61,38,22,20111 47th Ave NE Lake Forest Park WA 98155 USA,47.7754669,-122.2761639,6,0.2760030667007411
270.0,4.0,2.25,241.8,920.7,1.0,0,0,3,148.8,93.0,49,21,7703 S 128th St Seattle WA 98178 USA,47.4881385,-122.2368597,6,0.26262626262626265
755.0,4.0,2.75,267.84,372.0,1.5,0,0,3,195.3,72.54,102,14,2101 31st Ave S Seattle WA 98144 USA,47.5843248,-122.2933705,6,0.72
289.659,4.0,2.25,210.18,669.6,2.0,0,0,4,210.18,0.0,30,30,21114-21120 119th Ave SE Kent WA 98031 USA,47.4122401,-122.1826582,6,0.3138888888888889
555.0,5.0,3.0,338.52,644.49,2.0,0,0,3,338.52,0.0,10,11,24709 SE 278th St Maple Valley WA 98038 USA,47.3521557,-122.0119716,6,0.5252525252525252
450.0,3.0,1.5,142.29,2200.38,1.0,0,0,3,142.29,0.0,62,6,3210 NE 163rd St Lake Forest Park WA 98155 USA,47.74668399999999,-122.2949439,6,0.06466610312764158
1145.0,3.0,2.5,231.57,372.0,2.0,0,0,5,155.31,76.26,96,96,2407 4th Ave N Seattle WA 98109 USA,47.6402371,-122.3498869,6,0.6224999999999999
495.0,3.0,1.75,133.92,1096.191,1.0,0,0,3,133.92,0.0,31,5,22913 NE 20th Pl Sammamish WA 98074 USA,47.6276288,-122.0330678,6,0.12216849071010434
1250.0,3.0,3.0,349.68,790.5,2.5,0,3,4,284.58,65.1,104,104,5118 SW Waite St Seattle WA 98116 USA,47.5814674,-122.3980939,6,0.4423529411764706
580.0,4.0,1.75,159.96,648.675,1.0,0,0,3,132.06,27.9,39,39,4528 165th Ave NE Redmond WA 98052 USA,47.650364,-122.1208668,6,0.24659498207885308
560.0,4.0,2.5,230.64,1521.48,1.0,0,0,5,140.43,90.21,55,55,18500-18560 58th Ave NE Kenmore WA 98028 USA,47.7638052,-122.2649416,6,0.1515892420537897
1080.0,4.0,3.5,371.07,489.831,2.0,0,0,3,371.07,0.0,6,6,16141 SE 45th Pl Bellevue WA 98006 USA,47.5640703,-122.1238562,6,0.7575469906967913
450.0,2.0,1.75,78.12,310.62,1.0,0,0,3,65.1,13.02,102,20,5516 2nd Ave NW Seattle WA 98107 USA,47.6692295,-122.3587829,6,0.25149700598802394
815.0,3.0,2.0,211.10999999999999,1114.977,1.0,0,0,4,211.10999999999999,0.0,46,46,6600 mango St Mercer Island WA 98040 USA,47.5824227,-122.2331227,6,0.1893402285428309
354.0,4.0,2.5,239.94,509.268,2.0,0,0,3,239.94,0.0,9,9,10125 SE 220th Pl Kent WA 98031 USA,47.404283,-122.2049134,6,0.47114682249817386
279.9,3.0,1.75,146.94,615.66,1.0,0,0,3,146.94,0.0,26,14,2401 S 359th St Federal Way WA 98003 USA,47.2797716,-122.3029593,6,0.23867069486404835
339.0,2.0,1.0,88.35,739.722,1.0,0,0,4,88.35,0.0,73,16,2016 S Pearl St Seattle WA 98108 USA,47.5569376,-122.3060559,6,0.11943676137792306
1340.0,4.0,3.5,296.67,468.71999999999997,2.0,0,3,3,200.88,95.79,11,11,1120 33rd Ave S Seattle WA 98144 USA,47.592808,-122.2900674,6,0.632936507936508
710.0,3.0,3.25,347.82,12733.095,2.5,0,0,3,288.3,59.519999999999996,24,5,16469 Marine View Dr SW Burien WA 98166 USA,47.4548412,-122.3631976,6,0.027316218091516634
815.0,4.0,2.75,243.66,441.099,1.0,0,2,4,121.83,121.83,65,29,3311 NW 75th St Seattle WA 98117 USA,47.6829133,-122.3999257,6,0.552393000210837
800.0,3.0,1.75,193.44,7048.842,1.0,0,0,3,193.44,0.0,56,10,11406 NE 112th St Kirkland WA 98033 USA,47.701834,-122.1888222,6,0.027442805499116027
638.0,3.0,2.0,154.38,346.797,1.0,0,0,5,90.21,64.17,92,58,6318 SW Marguerite Ct Seattle WA 98116 USA,47.5740387,-122.4141469,6,0.4451595602038079
475.58,3.0,1.75,141.35999999999999,1030.905,1.0,0,0,3,141.35999999999999,0.0,31,5,20331 NE 40th Ct Sammamish WA 98074 USA,47.6460672,-122.067952,6,0.13712223725755524
243.8,3.0,1.0,106.02,2581.68,1.0,0,0,4,106.02,0.0,33,33,27529 SE High Point Way Issaquah WA 98027 USA,47.5371618,-121.9721425,6,0.04106628242074928
600.0,3.0,2.5,301.32,745.4879999999999,2.0,0,0,3,270.63,30.69,10,11,35019 SE Curtis Dr Snoqualmie WA 98065 USA,47.5382015,-121.8771672,6,0.4041916167664671
620.0,3.0,2.0,228.78,3844.899,1.0,0,0,4,228.78,0.0,26,26,23857 SE 98th Pl Issaquah WA 98027 USA,47.5142148,-122.0213579,6,0.05950221319207605
750.0,4.0,2.75,162.75,472.44,1.5,0,0,3,162.75,0.0,111,9,1447 21st Ave Seattle WA 98122 USA,47.6143284,-122.3053111,6,0.34448818897637795
626.0,3.0,1.75,225.99,465.0,2.0,0,0,4,163.68,62.31,69,69,6723 12th Ave NW Seattle WA 98117 USA,47.67853359999999,-122.3722072,6,0.48600000000000004
230.0,3.0,1.0,98.58,924.978,1.0,0,0,4,98.58,0.0,58,58,17736 41st Ave S SeaTac WA 98188 USA,47.4432556,-122.2821752,6,0.10657550774180576
537.0,3.0,3.0,224.13,695.547,2.0,0,2,3,224.13,0.0,72,26,3715 NE 153rd St Lake Forest Park WA 98155 USA,47.73940349999999,-122.2880781,6,0.32223559299371574
210.0,2.0,1.0,66.96,747.72,1.0,0,0,3,66.96,0.0,71,12,15252 20th Ave SW Burien WA 98166 USA,47.4652168,-122.3587302,6,0.08955223880597014
200.5,3.0,1.75,117.17999999999999,869.178,1.0,0,0,4,117.17999999999999,0.0,51,51,11612 SE 258th St Kent WA 98030 USA,47.3712892,-122.1860139,6,0.13481703402525144
253.5,3.0,1.0,152.52,1151.712,1.0,0,0,4,101.37,51.15,60,35,2628 S 309th St Federal Way WA 98003 USA,47.3256766,-122.2980888,6,0.13242894056847546
440.0,3.0,1.5,197.16,584.97,1.0,0,0,4,113.46,83.7,65,29,4231 Powell Pl S Seattle WA 98108 USA,47.565829,-122.3180143,6,0.3370429252782194
660.0,3.0,1.0,112.53,894.846,1.0,0,1,3,112.53,0.0,59,5,12016 SE 42nd St Bellevue WA 98006 USA,47.5728294,-122.1791259,6,0.125753481604656
695.0,3.0,2.75,240.87,1121.859,2.0,0,0,3,240.87,0.0,21,21,5633 165th Pl SE Bellevue WA 98006 USA,47.5526767,-122.1195968,6,0.21470612617093593
440.0,4.0,2.5,209.25,699.918,2.0,0,0,3,209.25,0.0,25,25,5120 NE 23rd St Renton WA 98059 USA,47.5121942,-122.1500784,6,0.2989635928780229
1388.0,4.0,3.0,375.71999999999997,1860.093,1.0,0,0,3,187.85999999999999,187.85999999999999,42,13,3418 96th Ave NE Clyde Hill WA 98004 USA,47.6407152,-122.2119472,6,0.20198990050497473
219.5,3.0,1.0,101.37,624.03,1.5,0,0,5,101.37,0.0,102,102,116 J St SE Auburn WA 98002 USA,47.306559,-122.2172678,6,0.1624441132637854
220.0,3.0,1.5,154.38,1450.8,2.0,0,0,3,154.38,0.0,33,1,38205 45th Ave S Auburn WA 98001 USA,47.2589195,-122.2788723,6,0.1064102564102564
270.0,2.0,1.0,165.54,7534.9529999999995,1.0,0,3,4,165.54,0.0,60,35,36816 55th Ave S Auburn WA 98001 USA,47.2711075,-122.2658396,6,0.021969612816430308
900.0,4.0,3.5,313.41,465.0,2.0,0,2,3,229.71,83.7,6,6,3460 38th Ave SW Seattle WA 98126 USA,47.5713754,-122.3800466,6,0.674
1990.0,5.0,3.0,416.64,465.0,2.5,0,0,5,318.06,98.58,112,112,923 14th Ave E Seattle WA 98112 USA,47.6275713,-122.3149423,6,0.896
800.0,4.0,2.5,278.07,1563.237,2.0,0,0,3,278.07,0.0,24,5,19745 NE 127th Pl Woodinville WA 98077 USA,47.712353,-122.0729741,6,0.17788089713843772
365.0,5.0,2.0,212.04,1767.0,1.5,0,0,3,212.04,0.0,90,3,14937 20th Ave SW Burien WA 98166 USA,47.4683591,-122.3593265,6,0.12
1387.8,3.0,3.0,230.64,511.5,2.0,0,3,3,160.89,69.75,64,9,2855 36th Ave W Seattle WA 98199 USA,47.6466655,-122.4040475,6,0.45090909090909087
451.0,5.0,2.75,263.19,830.025,1.5,0,0,3,263.19,0.0,47,3,12112 NE 143rd Pl Kirkland WA 98034 USA,47.7309701,-122.1789076,6,0.31708683473389354
202.0,2.0,1.0,85.56,703.917,1.0,0,0,4,85.56,0.0,64,31,12120-12198 24th Ave S Burien WA 98168 USA,47.4951994,-122.3021136,6,0.12154842119170299
1410.0,4.0,2.25,302.25,1551.612,2.0,0,0,3,302.25,0.0,35,0,2520 Medina Cir Medina WA 98039 USA,47.6335899,-122.2290627,6,0.1947974106928794
471.0,2.0,1.75,115.32,596.781,1.0,0,0,5,115.32,0.0,90,58,6528 37th Ave SW Seattle WA 98126 USA,47.5438999,-122.3788597,6,0.1932367149758454
827.0,4.0,2.5,300.39,1125.3,1.0,0,0,3,173.91,126.48,37,10,4613 146th Pl SE Bellevue WA 98006 USA,47.5620672,-122.1458246,6,0.26694214876033057
235.0,5.0,2.5,232.5,891.2189999999999,1.0,0,0,3,120.9,111.6,35,0,1630 S 231st Pl Des Moines WA 98198 USA,47.39456939999999,-122.3120748,6,0.26087863925701765
216.5,2.0,1.75,129.27,416.826,1.0,0,0,4,129.27,0.0,34,34,24801-24805 11th Ave S Des Moines WA 98198 USA,47.3793622,-122.3202069,6,0.3101294065149487
359.0,5.0,1.75,180.42,618.822,1.5,0,0,4,180.42,0.0,61,31,15212 20th Ave SW Burien WA 98166 USA,47.4663224,-122.3588798,6,0.29155395250976857
252.5,3.0,2.0,176.7,744.186,1.0,0,0,3,176.7,0.0,23,23,1209 SW 347th Pl Federal Way WA 98023 USA,47.2909959,-122.3519264,6,0.23744063984003996
370.0,3.0,1.5,221.34,1348.5,1.0,0,0,4,172.05,49.29,53,13,6340 NE 196th St Kenmore WA 98028 USA,47.7713993,-122.2559104,6,0.16413793103448276
663.0,3.0,2.0,137.64,360.468,1.0,0,0,5,79.98,57.66,86,44,7028 20th Ave NW Seattle WA 98117 USA,47.6808217,-122.3818797,6,0.3818369453044375
971.971,4.0,3.75,321.78,626.634,2.0,0,0,3,321.78,0.0,1,91,14626 Renton Issaquah Rd SE Renton WA 98059 USA,47.5057301,-122.1452388,6,0.5135054912436924
330.675,4.0,3.0,179.49,281.883,1.0,0,0,3,111.6,67.89,8,8,26418 NE Anderson St Duvall WA 98019 USA,47.7456368,-121.9850556,6,0.6367535466842627
240.0,4.0,1.0,111.6,201.903,1.5,0,0,3,111.6,0.0,81,81,10720 Stone Ave N Seattle WA 98133 USA,47.70756369999999,-122.3417906,6,0.5527406725011516
334.888,3.0,2.5,164.517,681.132,2.0,0,0,3,164.517,0.0,2,102,11515 SE 302nd Ct Auburn WA 98092 USA,47.3303818,-122.1875383,6,0.2415346805024577
414.0,3.0,2.5,231.57,422.21999999999997,2.5,0,0,3,231.57,0.0,2,102,4724 NE 14th St Renton WA 98059 USA,47.5051506,-122.1552673,6,0.5484581497797357
782.9,4.0,3.25,284.58,362.514,2.0,0,0,3,213.9,70.67999999999999,0,0,2354 NW Harmony Way Issaquah WA 98027 USA,47.5311522,-122.0731833,6,0.785017957927142
525.0,4.0,2.75,281.79,616.125,2.0,0,0,3,281.79,0.0,3,3,4924 SE 2nd Pl Renton WA 98059 USA,47.4815045,-122.1521225,6,0.4573584905660378
429.9,3.0,2.5,220.41,497.829,2.0,0,0,3,220.41,0.0,5,5,14522 271st Ct NE Duvall WA 98019 USA,47.7333112,-121.9749865,6,0.4427423874462918
224.0,3.0,1.75,139.5,1113.024,1.0,0,0,3,139.5,0.0,0,0,32428-32598 5th Ave Black Diamond WA 98010 USA,47.3099437,-122.0018447,6,0.12533422459893048
257.5,3.0,2.25,159.495,634.167,2.0,0,0,3,159.495,0.0,19,19,533 S 330th Pl Federal Way WA 98003 USA,47.3096824,-122.3270934,6,0.2515031529549787
665.0,2.0,1.0,103.23,297.6,1.0,0,0,3,103.23,0.0,89,12,1604 1st Ave W Seattle WA 98119 USA,47.6338102,-122.3580393,6,0.346875
327.0,5.0,2.75,223.2,748.65,2.0,0,0,3,223.2,0.0,16,8,5020 Quincy Ave SE Auburn WA 98092 USA,47.26354449999999,-122.2086226,6,0.2981366459627329
425.0,3.0,1.0,141.35999999999999,19850.292,1.5,0,3,5,141.35999999999999,0.0,26,26,10500 185th Ave SE Renton WA 98059 USA,47.5081613,-122.0929876,6,0.007121305822604522
687.5,4.0,2.75,296.67,1020.21,2.0,0,0,3,296.67,0.0,20,20,2632 232nd Pl SE Sammamish WA 98075 USA,47.5861633,-122.0291446,6,0.29079307201458526
672.5,3.0,2.25,223.2,492.9,1.5,0,0,4,116.25,106.95,75,25,8022 22nd Ave NW Seattle WA 98117 USA,47.687577,-122.3840969,6,0.4528301886792453
215.5,2.0,1.75,113.46,1450.8,1.0,0,0,3,113.46,0.0,42,12,35301-35323 56th Ave S Auburn WA 98001 USA,47.2847078,-122.2652739,6,0.0782051282051282
464.9,4.0,2.25,187.85999999999999,783.432,1.0,0,0,4,128.34,59.519999999999996,35,35,14008 81st Ave NE Kirkland WA 98034 USA,47.7263181,-122.2332125,6,0.23979107312440642
417.0,4.0,2.25,213.9,716.1,1.0,0,0,3,128.34,85.56,55,25,535 NE 117th St Seattle WA 98125 USA,47.7137861,-122.3219035,6,0.2987012987012987
453.0,4.0,2.75,213.9,3490.569,1.0,0,3,5,144.15,69.75,35,35,7707 SW 259th St Vashon WA 98070 USA,47.37125830000001,-122.430954,6,0.06127940745477314
1619.999,4.0,3.0,362.7,906.75,1.0,0,4,5,234.35999999999999,128.34,42,42,4720 Somerset Ave SE Bellevue WA 98006 USA,47.5605296,-122.1578323,6,0.39999999999999997
259.5,3.0,1.75,153.45,1148.4569999999999,1.0,0,0,3,153.45,0.0,57,14,4104 S 179th St SeaTac WA 98188 USA,47.4420674,-122.2822914,6,0.13361405781844685
460.0,4.0,2.5,196.23,3263.463,1.0,0,0,4,119.97,76.26,29,29,24434 SE Mirrormont Blvd Issaquah WA 98027 USA,47.4668937,-122.0137593,6,0.06012937790316605
561.5,3.0,1.75,182.28,593.34,1.0,0,0,4,91.14,91.14,75,25,1035 NE 95th St Seattle WA 98115 USA,47.6974551,-122.316043,6,0.3072100313479624
641.0,4.0,2.5,257.61,5869.974,2.0,0,0,3,257.61,0.0,17,17,6338 284th Way NE Carnation WA 98014 USA,47.6621682,-121.9609826,6,0.04388605469121328
330.0,4.0,1.75,226.92,683.55,1.0,0,0,3,149.73,77.19,36,36,3716 S 253rd Pl Kent WA 98032 USA,47.37431549999999,-122.2848142,6,0.33197278911564626
