date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,Address,Latitude,Longitude,Year,Month
2014-07-10,639000,4.0,2.0,1840,5419,1.0,0,0,4,920,920,1942,1982,3051 36th Ave W,Seattle,WA 98199,USA,3051 36th Ave W Seattle WA 98199 USA,47.6482983,-122.4038995,2014,7
2014-07-10,439000,4.0,2.0,1560,7500,1.0,0,0,4,1560,0,1968,0,14206 119th Ave NE,Kirkland,WA 98034,USA,14206 119th Ave NE Kirkland WA 98034 USA,47.7279779,-122.1808875,2014,7
2014-07-10,499950,4.0,1.75,1520,7700,1.0,0,0,4,1520,0,1967,0,14812 113th Ave NE,Kirkland,WA 98034,USA,14812 113th Ave NE Kirkland WA 98034 USA,47.7356833,-122.1907717,2014,7
2014-07-10,800000,3.0,2.75,2220,4000,2.0,0,0,3,1700,520,1914,2000,1718 32nd Ave,Seattle,WA 98122,USA,1718 32nd Ave Seattle WA 98122 USA,47.6170576,-122.2910642,2014,7
2014-07-10,350000,4.0,2.5,2800,9538,2.0,0,0,3,2800,0,1993,0,2110 S 373rd Ct,Federal Way,WA 98003,USA,2110 S 373rd Ct Federal Way WA 98003 USA,47.26751429999999,-122.3071803,2014,7
2014-07-10,279000,2.0,1.0,670,6300,1.0,0,0,5,670,0,1942,0,9716 33rd Ave SW,Seattle,WA 98126,USA,9716 33rd Ave SW Seattle WA 98126 USA,47.51617830000001,-122.3742199,2014,7
2014-07-10,290256,3.0,2.25,1720,7885,2.0,0,0,3,1720,0,1983,2009,32237 7th Ave SW,Federal Way,WA 98023,USA,32237 7th Ave SW Federal Way WA 98023 USA,47.3135301,-122.3438982,2014,7
2014-07-10,355000,3.0,2.5,2110,4038,2.0,0,0,4,2110,0,1989,0,23884 140th Ln SE,Kent,WA 98042,USA,23884 140th Ln SE Kent WA 98042 USA,47.387377,-122.1529362,2014,7
2014-07-10,263000,3.0,1.75,1580,9187,1.0,0,0,3,1180,400,1993,0,27621 221st Ave SE,Maple Valley,WA 98038,USA,27621 221st Ave SE Maple Valley WA 98038 USA,47.35368769999999,-122.0470041,2014,7
2014-07-10,880000,6.0,2.5,2640,3680,2.0,0,0,5,1760,880,1922,1956,3008 38th Ave SW,Seattle,WA 98126,USA,3008 38th Ave SW Seattle WA 98126 USA,47.577088,-122.3799803,2014,7
2014-07-10,426500,4.0,2.5,2700,6515,2.0,0,0,3,2700,0,1998,2006,18563 173rd Way SE,Renton,WA 98058,USA,18563 173rd Way SE Renton WA 98058 USA,47.4356223,-122.1100202,2014,7
2014-07-10,735000,3.0,2.5,2820,8159,2.0,0,0,3,2820,0,2004,2003,3243 NE Mulberry St,Issaquah,WA 98029,USA,3243 NE Mulberry St Issaquah WA 98029 USA,47.5525812,-121.9918411,2014,7
2014-07-10,720000,4.0,2.5,3340,8930,2.0,0,2,3,3340,0,1999,0,35505 SE English St,Snoqualmie,WA 98065,USA,35505 SE English St Snoqualmie WA 98065 USA,47.5351276,-121.8671654,2014,7
2014-07-10,265000,3.0,2.5,1530,6000,2.0,0,0,4,1530,0,1991,0,22923 SE 282nd St,Maple Valley,WA 98038,USA,22923 SE 282nd St Maple Valley WA 98038 USA,47.3486774,-122.035949,2014,7
2014-07-10,840000,4.0,3.5,3840,85728,2.0,0,0,3,3840,0,1998,2006,615 289th Ave NE,Carnation,WA 98014,USA,615 289th Ave NE Carnation WA 98014 USA,47.6150428,-121.9540539,2014,7
2014-07-10,657500,3.0,2.0,2320,10960,1.0,0,0,3,1510,810,1956,2001,12423 NE 6th Pl,Bellevue,WA 98005,USA,12423 NE 6th Pl Bellevue WA 98005 USA,47.6157019,-122.173957,2014,7
2014-07-10,850000,5.0,2.0,2310,13430,1.5,0,0,4,2310,0,1966,0,3200 102nd Ave NE,Bellevue,WA 98004,USA,3200 102nd Ave NE Bellevue WA 98004 USA,47.6395059,-122.203385,2014,7
2014-05-02,436110,3.0,2.5,1770,1235,3.0,0,0,3,1600,170,2007,0,1156 N 93rd St,Seattle,WA 98103,USA,1156 N 93rd St Seattle WA 98103 USA,47.6965224,-122.3420878,2014,5
2014-05-08,589900,2.0,3.0,3160,66646,2.0,0,0,3,3160,0,1993,0,22819 NE 166th St,Woodinville,WA 98077,USA,22819 NE 166th St Woodinville WA 98077 USA,47.7478133,-122.0337409,2014,5
2014-05-12,620000,3.0,1.5,1620,6630,1.0,0,0,3,1280,340,1954,2005,2822 NW 90th Pl,Seattle,WA 98117,USA,2822 NW 90th Pl Seattle WA 98117 USA,47.69477639999999,-122.3940011,2014,5
2014-05-16,254000,4.0,2.0,1510,4235,1.0,0,0,3,1510,0,1955,2005,3015 S Graham St,Seattle,WA 98108,USA,3015 S Graham St Seattle WA 98108 USA,47.5459889,-122.2928981,2014,5
2014-06-05,375000,3.0,1.75,960,8106,1.0,0,0,3,960,0,1962,2003,13780 NE 77th Pl,Redmond,WA 98052,USA,13780 NE 77th Pl Redmond WA 98052 USA,47.67369799999999,-122.1558596,2014,6
2014-06-06,455000,4.0,2.25,1740,8449,1.0,0,0,4,1170,570,1958,1972,16204 SE 2nd St,Bellevue,WA 98008,USA,16204 SE 2nd St Bellevue WA 98008 USA,47.60778209999999,-122.1230268,2014,6
2014-06-06,445000,4.0,2.0,1470,8395,1.0,0,0,4,1470,0,1965,0,16720 NE 23rd Pl,Bellevue,WA 98008,USA,16720 NE 23rd Pl Bellevue WA 98008 USA,47.6310292,-122.1171797,2014,6
2014-06-07,568500,4.0,2.5,2460,4200,2.0,0,0,3,2460,0,1998,2006,547 240th Ave SE,Sammamish,WA 98074,USA,547 240th Ave SE Sammamish WA 98074 USA,47.6041469,-122.0201865,2014,6
2014-06-11,352500,3.0,1.75,1170,8182,1.0,0,0,3,1170,0,1962,2003,14737 28th Ave NE,Shoreline,WA 98155,USA,14737 28th Ave NE Shoreline WA 98155 USA,47.7367321,-122.2982046,2014,6
2014-06-24,342500,2.0,1.75,1210,7507,1.0,0,0,3,1210,0,1982,0,8101 NE 120th St,Kirkland,WA 98034,USA,8101 NE 120th St Kirkland WA 98034 USA,47.7077819,-122.2339429,2014,6
2014-06-25,299950,3.0,2.5,1870,7942,2.0,0,0,3,1870,0,1990,2009,4313 S 289th Pl,Auburn,WA 98001,USA,4313 S 289th Pl Auburn WA 98001 USA,47.3420747,-122.2790902,2014,6
2014-07-01,425000,3.0,2.5,1950,5689,2.0,0,0,3,1950,0,2009,0,9416 Templeton Ave SE,Snoqualmie,WA 98065,USA,9416 Templeton Ave SE Snoqualmie WA 98065 USA,47.5158214,-121.8732103,2014,7
2014-07-09,561000,4.0,2.5,2570,5250,2.0,0,0,3,2570,0,1990,2009,3654 254th Ave SE,Issaquah,WA 98029,USA,3654 254th Ave SE Issaquah WA 98029 USA,47.5763019,-121.9998499,2014,7
2014-05-27,455500,3.0,2.0,1460,10311,1.0,0,0,4,1460,0,1975,0,8208 138th Ave NE,Redmond,WA 98052,USA,8208 138th Ave NE Redmond WA 98052 USA,47.6770115,-122.1560102,2014,5
2014-06-24,400000,3.0,2.5,2970,23100,1.0,0,0,3,1510,1460,1967,2011,15351 NE 202nd St,Woodinville,WA 98072,USA,15351 NE 202nd St Woodinville WA 98072 USA,47.7735328,-122.1329837,2014,6
2014-06-20,443500,4.0,2.5,2040,21781,2.0,0,0,3,2040,0,1994,0,4290 326th Ave NE,Carnation,WA 98014,USA,4290 326th Ave NE Carnation WA 98014 USA,47.64583589999999,-121.9041495,2014,6
2014-06-20,1234582,5.0,3.25,3240,6551,1.5,0,4,4,2500,740,1939,1989,6851 51st Ave NE,Seattle,WA 98115,USA,6851 51st Ave NE Seattle WA 98115 USA,47.679098,-122.2734043,2014,6
2014-05-22,370000,4.0,2.75,3150,67518,1.0,0,0,4,2250,900,1965,0,10867-11003 SE 295th St,Auburn,WA 98092,USA,10867-11003 SE 295th St Auburn WA 98092 USA,47.338423,-122.195869,2014,5
2014-05-22,475000,3.0,2.25,1820,8008,1.0,0,0,3,1240,580,1981,2013,17202 NE 134th Pl,Redmond,WA 98052,USA,17202 NE 134th Pl Redmond WA 98052 USA,47.7205692,-122.1100386,2014,5
2014-07-08,580000,4.0,2.5,2130,35752,1.0,0,0,3,1490,640,1980,0,3814 231st Ave SE,Sammamish,WA 98075,USA,3814 231st Ave SE Sammamish WA 98075 USA,47.5747845,-122.0309769,2014,7
2014-05-06,518000,3.0,1.5,1430,8000,1.0,0,0,4,1430,0,1956,0,2527 154th Ave SE,Bellevue,WA 98007,USA,2527 154th Ave SE Bellevue WA 98007 USA,47.5873335,-122.1360739,2014,5
2014-05-09,525000,3.0,2.5,2030,6970,2.0,0,0,4,2030,0,1991,0,3913 255th Pl SE,Issaquah,WA 98029,USA,3913 255th Pl SE Issaquah WA 98029 USA,47.571892,-121.9990007,2014,5
2014-06-24,236000,4.0,2.75,2000,5827,2.0,0,0,3,2000,0,1997,0,26546 236th Pl SE,Maple Valley,WA 98038,USA,26546 236th Pl SE Maple Valley WA 98038 USA,47.3628951,-122.0260876,2014,6
2014-06-10,278500,4.0,2.25,1940,6206,2.0,0,0,3,1940,0,1990,2009,32900 19th Ave SW,Federal Way,WA 98023,USA,32900 19th Ave SW Federal Way WA 98023 USA,47.3063435,-122.3589787,2014,6
2014-06-23,205425,2.0,1.75,880,6780,1.0,0,0,4,880,0,1945,0,11440 69th Pl S,Seattle,WA 98178,USA,11440 69th Pl S Seattle WA 98178 USA,47.50092009999999,-122.247805,2014,6
2014-07-01,248000,3.0,1.0,950,9400,1.0,0,0,4,950,0,1954,1979,3920 153rd Ave SE,Bellevue,WA 98006,USA,3920 153rd Ave SE Bellevue WA 98006 USA,47.5747335,-122.1361971,2014,7
2014-05-23,505000,3.0,2.25,1670,1596,2.0,0,0,3,1220,450,2002,0,3019 30th Ave W,Seattle,WA 98199,USA,3019 30th Ave W Seattle WA 98199 USA,47.6474975,-122.3958991,2014,5
2014-05-22,657500,3.0,2.5,2670,10496,2.0,0,0,3,2670,0,1989,0,1917 235th Ct NE,Sammamish,WA 98074,USA,1917 235th Ct NE Sammamish WA 98074 USA,47.6271965,-122.0262929,2014,5
2014-07-10,670000,3.0,2.5,2700,1438,2.0,0,0,3,1280,1420,2003,0,746 Boylston Ave E,Seattle,WA 98102,USA,746 Boylston Ave E Seattle WA 98102 USA,47.6264073,-122.3231022,2014,7
2014-07-01,202000,1.0,1.0,590,833,1.0,0,0,4,590,0,1926,1993,701-711 26th Ave,Seattle,WA 98122,USA,701-711 26th Ave Seattle WA 98122 USA,47.6080052,-122.2988951,2014,7
2014-05-02,440000,4.0,2.25,2160,8119,1.0,0,0,3,1080,1080,1966,1913,12211 SE 65th St,Bellevue,WA 98006,USA,12211 SE 65th St Bellevue WA 98006 USA,47.5443501,-122.1770335,2014,5
2014-05-26,690000,4.0,2.5,2700,8810,2.0,0,0,3,2700,0,2004,2003,11659 168th Ct NE,Redmond,WA 98052,USA,11659 168th Ct NE Redmond WA 98052 USA,47.7041531,-122.1160149,2014,5
2014-05-08,375000,6.0,2.25,3206,5793,2.0,0,0,3,3206,0,2012,1912,25921-25929 35th Pl S,Kent,WA 98032,USA,25921-25929 35th Pl S Kent WA 98032 USA,47.3693945,-122.2870427,2014,5
2014-05-20,291000,3.0,1.75,1560,9788,1.0,0,0,3,1560,0,1964,2000,12816 84th Ave S,Seattle,WA 98178,USA,12816 84th Ave S Seattle WA 98178 USA,47.4876661,-122.2261192,2014,5
2014-06-16,230000,3.0,1.75,1400,6956,1.0,0,0,4,1400,0,1957,2001,10642 SE 200th St,Kent,WA 98031,USA,10642 SE 200th St Kent WA 98031 USA,47.4232677,-122.1979132,2014,6
2014-05-22,850000,4.0,3.25,3090,6744,2.0,0,4,3,3090,0,2013,1923,19117-19123 Richmond Beach Dr NW,Shoreline,WA 98177,USA,19117-19123 Richmond Beach Dr NW Shoreline WA 98177 USA,47.7677475,-122.3880769,2014,5
2014-06-01,84350,4.0,2.0,2630,16475,2.0,0,0,4,2630,0,1953,1983,9033 NE 32nd St,Yarrow Point,WA 98004,USA,9033 NE 32nd St Yarrow Point WA 98004 USA,47.638946,-122.2188144,2014,6
2014-06-23,12899000,3.0,2.5,2190,11394,1.0,0,0,3,1550,640,1956,2001,5426 40th Ave W,Seattle,WA 98199,USA,5426 40th Ave W Seattle WA 98199 USA,47.6685697,-122.4090798,2014,6
2014-05-08,2110000,4.0,1.0,2100,9200,1.0,0,0,3,1050,1050,1959,1989,14070 Military Rd S,Tukwila,WA 98168,USA,14070 Military Rd S Tukwila WA 98168 USA,47.4759525,-122.2917625,2014,5
2014-05-05,2199900,4.0,1.5,1120,5427,1.0,0,0,3,1120,0,1969,2014,19009-19021 SE 266th St,Covington,WA 98042,USA,19009-19021 SE 266th St Covington WA 98042 USA,47.3626289,-122.0875879,2014,5
2014-05-14,188000,4.0,2.75,3260,19542,1.0,0,0,4,2170,1090,1968,0,1525 79th Pl NE,Medina,WA 98039,USA,1525 79th Pl NE Medina WA 98039 USA,47.62449059999999,-122.2358271,2014,5
2014-07-03,26590000,3.0,2.0,1180,7793,1.0,0,0,4,1180,0,1992,0,12005 SE 219th Ct,Kent,WA 98031,USA,12005 SE 219th Ct Kent WA 98031 USA,47.4052813,-122.1810785,2014,7
2014-05-06,7800,2.0,1.0,780,16344,1.0,0,0,1,780,0,1942,0,4229 S 144th St,Tukwila,WA 98168,USA,4229 S 144th St Tukwila WA 98168 USA,47.4739409,-122.2799817,2014,5
2014-05-02,237227,4.0,2.5,2200,9397,2.0,0,0,3,2200,0,1987,2000,5214 S 292nd St,Auburn,WA 98001,USA,5214 S 292nd St Auburn WA 98001 USA,47.3405612,-122.2690622,2014,5
2014-05-05,117833,3.0,1.0,1340,306848,1.0,0,0,3,1340,0,1953,0,17827 Mountain View Rd NE,Duvall,WA 98019,USA,17827 Mountain View Rd NE Duvall WA 98019 USA,47.75315399999999,-121.912451,2014,5
2014-05-05,0,3.0,1.75,1490,10125,1.0,0,0,4,1490,0,1962,0,3911 S 328th St,Federal Way,WA 98001,USA,3911 S 328th St Federal Way WA 98001 USA,47.3075554,-122.2841571,2014,5
2014-05-05,744312,4.0,2.5,2800,5900,1.0,0,0,3,1660,1140,1963,2008,7052 39th Ave NE,Seattle,WA 98115,USA,7052 39th Ave NE Seattle WA 98115 USA,47.68092559999999,-122.2858881,2014,5
2014-05-05,0,4.0,2.75,2600,5390,1.0,0,0,4,1300,1300,1960,2001,2120 31st Ave W,Seattle,WA 98199,USA,2120 31st Ave W Seattle WA 98199 USA,47.63833229999999,-122.3969175,2014,5
2014-05-05,0,6.0,2.75,3200,9200,1.0,0,2,4,1600,1600,1953,1983,12271 Marine View Dr SW,Burien,WA 98146,USA,12271 Marine View Dr SW Burien WA 98146 USA,47.4920373,-122.3640089,2014,5
2014-05-06,0,5.0,3.5,3480,36615,2.0,0,0,4,2490,990,1983,0,21809 SE 38th Pl,Issaquah,WA 98075,USA,21809 SE 38th Pl Issaquah WA 98075 USA,47.5741292,-122.0498593,2014,5
2014-05-06,439333,3.0,3.5,3020,4082,2.0,0,0,3,2080,940,1954,2004,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA,3401-3599 Arapahoe Pl W Seattle WA 98199 USA,47.6511339,-122.4089459,2014,5
2014-05-06,280000,3.0,2.25,1970,11088,1.0,0,0,4,1180,790,1967,0,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA,18738-18798 49th Pl NE Lake Forest Park WA 98155 USA,47.7647928,-122.2768142,2014,5
2014-05-07,0,5.0,1.5,1500,7112,1.0,0,0,5,760,740,1920,0,14901-14999 12th Ave SW,Burien,WA 98166,USA,14901-14999 12th Ave SW Burien WA 98166 USA,47.4694455,-122.3499157,2014,5
2014-05-07,0,4.0,4.0,3680,18804,2.0,0,0,3,3680,0,1990,2009,1223-1237 244th Ave NE,Sammamish,WA 98074,USA,1223-1237 244th Ave NE Sammamish WA 98074 USA,47.6210685,-122.0138624,2014,5
2014-05-07,176225,3.0,2.0,1570,7200,1.0,0,0,4,1570,0,1952,0,1249 NE 168th St,Shoreline,WA 98155,USA,1249 NE 168th St Shoreline WA 98155 USA,47.7501081,-122.3137941,2014,5
2014-05-07,500324,3.0,2.5,2280,2289,2.0,0,0,3,1880,400,2006,0,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA,579 Alpine Ridge Pl NW Issaquah WA 98027 USA,47.5374744,-122.0730404,2014,5
2014-05-07,444845,3.0,2.5,1600,3573,2.0,0,0,3,1600,0,2013,1923,2821 NE 16th St,Renton,WA 98056,USA,2821 NE 16th St Renton WA 98056 USA,47.50701489999999,-122.180918,2014,5
2014-05-07,330000,3.0,3.0,1680,1570,3.0,0,0,3,1680,0,2014,0,4117 Whitman Ave N,Seattle,WA 98103,USA,4117 Whitman Ave N Seattle WA 98103 USA,47.6572325,-122.3462659,2014,5
2014-05-08,292285,3.0,1.75,1890,13860,1.0,0,0,5,1890,0,1966,0,14405 SE 208th St,Kent,WA 98042,USA,14405 SE 208th St Kent WA 98042 USA,47.4155845,-122.149147,2014,5
2014-05-08,160000,2.0,1.0,520,22334,1.0,0,0,2,520,0,1951,0,2802-2804 S 138th St,SeaTac,WA 98168,USA,2802-2804 S 138th St SeaTac WA 98168 USA,47.4799374,-122.2974095,2014,5
2014-05-08,274333,3.0,2.25,1780,191228,2.0,0,2,3,1780,0,1988,2000,44400 SE 159th St,North Bend,WA 98045,USA,44400 SE 159th St North Bend WA 98045 USA,47.4575544,-121.7481058,2014,5
2014-05-08,537500,4.0,3.0,2920,33976,1.0,0,3,5,1460,1460,1964,0,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA,645 West Lake Sammamish Pkwy NE Bellevue WA 98008 USA,47.616421,-122.1038636,2014,5
2014-05-08,232333,3.0,2.25,2430,73151,1.0,0,0,3,2430,0,1974,0,14221 W Lake Kathleen Dr SE,Renton,WA 98059,USA,14221 W Lake Kathleen Dr SE Renton WA 98059 USA,47.47492039999999,-122.0919801,2014,5
2014-05-08,237333,3.0,2.75,3010,1842,2.0,0,0,3,3010,0,2011,0,2868 258th Pl SE,Sammamish,WA 98075,USA,2868 258th Pl SE Sammamish WA 98075 USA,47.5836496,-121.9942587,2014,5
2014-05-09,346750,3.0,1.0,1620,30736,1.5,0,0,4,1620,0,1911,1977,16528 SE Newport Way,Bellevue,WA 98006,USA,16528 SE Newport Way Bellevue WA 98006 USA,47.5721017,-122.1189324,2014,5
2014-05-09,0,2.0,2.5,2200,188200,1.0,0,3,3,2200,0,2007,0,39612 254th Ave SE,Enumclaw,WA 98022,USA,39612 254th Ave SE Enumclaw WA 98022 USA,47.24612,-122.0020414,2014,5
2014-05-09,1020000,3.0,2.25,2950,78843,1.5,0,0,3,2950,0,2006,0,1918 202nd Pl SE,Sammamish,WA 98075,USA,1918 202nd Pl SE Sammamish WA 98075 USA,47.591702,-122.0682755,2014,5
2014-05-09,0,4.0,2.25,2170,10500,1.0,0,2,4,1270,900,1960,2001,216 SW 183rd St,Normandy Park,WA 98166,USA,216 SW 183rd St Normandy Park WA 98166 USA,47.4394004,-122.337877,2014,5
2014-05-12,254000,3.0,1.5,1770,17208,1.0,0,0,3,1160,610,1959,1989,16726 SE 45th St,Bellevue,WA 98006,USA,16726 SE 45th St Bellevue WA 98006 USA,47.5658504,-122.1171381,2014,5
2014-05-12,238750,3.0,1.0,1830,8209,1.0,0,0,3,1830,0,1942,1999,15765 Simonds Rd NE,Kenmore,WA 98028,USA,15765 Simonds Rd NE Kenmore WA 98028 USA,47.7439171,-122.2279734,2014,5
2014-05-12,268971,4.0,2.5,2380,7066,2.0,0,0,4,2380,0,1997,0,12625 SE 228th Ct,Kent,WA 98031,USA,12625 SE 228th Ct Kent WA 98031 USA,47.3982195,-122.1720876,2014,5
2014-05-12,642000,4.0,2.5,2550,10000,1.0,0,0,3,1290,1260,1964,2000,15003 NE 12th St,Bellevue,WA 98007,USA,15003 NE 12th St Bellevue WA 98007 USA,47.6208319,-122.1410392,2014,5
2014-05-12,571986,3.0,2.5,3720,11610,2.0,0,0,3,3720,0,1982,0,21730 NE 29th St,Sammamish,WA 98074,USA,21730 NE 29th St Sammamish WA 98074 USA,47.6360164,-122.049218,2014,5
2014-05-12,0,5.0,4.5,4630,6324,2.0,0,0,3,3210,1420,2006,0,6925 Oakmont Ave SE,Snoqualmie,WA 98065,USA,6925 Oakmont Ave SE Snoqualmie WA 98065 USA,47.5381791,-121.8598999,2014,5
2014-05-13,0,5.0,4.0,4430,9000,2.0,0,0,3,4430,0,2013,1923,9235 NE 5th St,Bellevue,WA 98004,USA,9235 NE 5th St Bellevue WA 98004 USA,47.6166558,-122.2162122,2014,5
2014-05-13,554250,3.0,2.5,1490,1709,3.0,0,0,3,1490,0,2004,2003,2703 NE 123rd St,Seattle,WA 98125,USA,2703 NE 123rd St Seattle WA 98125 USA,47.7172861,-122.2989308,2014,5
2014-05-13,0,4.0,4.5,5030,11023,2.0,0,2,3,3250,1780,2008,0,4140 Boulevard Pl,Mercer Island,WA 98040,USA,4140 Boulevard Pl Mercer Island WA 98040 USA,47.5722934,-122.2360162,2014,5
2014-05-13,0,4.0,1.5,2180,22870,1.0,0,0,4,1280,900,1954,1975,31603 E Lake Morton Dr SE,Kent,WA 98042,USA,31603 E Lake Morton Dr SE Kent WA 98042 USA,47.31851200000001,-122.080902,2014,5
2014-05-14,107500,4.0,1.5,1590,131551,1.0,0,3,4,1590,0,1966,0,23819 SE 384th St,Enumclaw,WA 98022,USA,23819 SE 384th St Enumclaw WA 98022 USA,47.2558639,-122.0235525,2014,5
2014-05-15,300000,3.0,2.0,1510,7066,1.0,0,2,3,1230,280,1973,2013,10516 Victory Ln NE,Seattle,WA 98125,USA,10516 Victory Ln NE Seattle WA 98125 USA,47.7052559,-122.3028175,2014,5
2014-05-15,0,4.0,3.5,4210,10308,2.0,0,0,3,4210,0,2006,0,2234 167th Ave SE,Bellevue,WA 98008,USA,2234 167th Ave SE Bellevue WA 98008 USA,47.5906032,-122.1168715,2014,5
2014-05-15,540833,3.0,2.0,1640,9972,1.0,0,0,4,1640,0,1977,0,25218 SE 31st Pl,Sammamish,WA 98075,USA,25218 SE 31st Pl Sammamish WA 98075 USA,47.58118760000001,-122.0020498,2014,5
2014-05-15,274750,4.0,2.5,1840,1562,2.0,0,0,3,1400,440,2004,2003,2414 SW Holden St,Seattle,WA 98106,USA,2414 SW Holden St Seattle WA 98106 USA,47.53436199999999,-122.3638307,2014,5
2014-05-15,148612,3.0,1.0,1040,5000,1.0,0,0,3,1040,0,1959,1989,10050 19th Ave SW,Seattle,WA 98146,USA,10050 19th Ave SW Seattle WA 98146 USA,47.5122179,-122.358181,2014,5
2014-05-16,326428,3.0,1.0,1250,4800,1.0,0,0,4,1250,0,1951,1999,3809 SW Findlay St,Seattle,WA 98126,USA,3809 SW Findlay St Seattle WA 98126 USA,47.5518675,-122.3808537,2014,5
2014-05-16,0,5.0,3.25,3690,12353,2.0,0,0,5,3690,0,1977,0,19055 35th Ave NE,Lake Forest Park,WA 98155,USA,19055 35th Ave NE Lake Forest Park WA 98155 USA,47.767796,-122.293397,2014,5
2014-05-16,135333,4.0,1.0,1530,7200,1.5,0,0,3,1400,130,1948,1994,5602 S Avon St,Seattle,WA 98178,USA,5602 S Avon St Seattle WA 98178 USA,47.5014995,-122.2621252,2014,5
2014-05-16,577437,4.0,2.5,2110,3750,2.0,0,0,3,2110,0,2000,0,6737 5th Ave NW,Seattle,WA 98117,USA,6737 5th Ave NW Seattle WA 98117 USA,47.6788499,-122.3627678,2014,5
2014-05-16,440825,3.0,1.75,2150,4333,1.0,0,0,3,1200,950,1956,2001,4319 SW Brandon St,Seattle,WA 98136,USA,4319 SW Brandon St Seattle WA 98136 USA,47.55369710000001,-122.3879272,2014,5
2014-05-19,195000,5.0,3.75,5340,10655,2.5,0,3,4,3740,1600,1912,1989,2601-2649 Shoreland Dr S,Seattle,WA 98144,USA,2601-2649 Shoreland Dr S Seattle WA 98144 USA,47.5799345,-122.2855661,2014,5
2014-05-19,257500,4.0,1.75,2420,7672,1.0,0,0,3,1480,940,1979,2014,4473 192nd Ave SE,Issaquah,WA 98027,USA,4473 192nd Ave SE Issaquah WA 98027 USA,47.5637504,-122.0851093,2014,5
2014-05-19,692000,4.0,3.25,5010,34460,2.0,0,0,3,5010,0,1988,2000,6265 160th Ave SE,Bellevue,WA 98006,USA,6265 160th Ave SE Bellevue WA 98006 USA,47.5469808,-122.1266844,2014,5
2014-05-19,176400,2.0,1.0,910,9612,1.0,0,0,4,910,0,1981,0,14116 SE 193rd St,Renton,WA 98058,USA,14116 SE 193rd St Renton WA 98058 USA,47.4295262,-122.1520996,2014,5
2014-05-19,193000,3.0,1.5,2200,5000,1.5,0,0,3,2200,0,1932,0,2356 Rosemont Pl W,Seattle,WA 98199,USA,2356 Rosemont Pl W Seattle WA 98199 USA,47.6405087,-122.4079345,2014,5
2014-05-19,646212,4.0,2.5,3430,64441,2.0,0,0,3,3430,0,2013,1923,19585-19799 204th Ave NE,Woodinville,WA 98077,USA,19585-19799 204th Ave NE Woodinville WA 98077 USA,47.7693739,-122.0633584,2014,5
2014-05-20,268971,4.0,2.5,1860,6687,1.0,0,0,4,1220,640,1983,0,22027 117th Ave SE,Kent,WA 98031,USA,22027 117th Ave SE Kent WA 98031 USA,47.40459680000001,-122.1856414,2014,5
2014-05-20,0,4.0,3.75,3300,4545,1.5,0,4,3,2600,700,1926,1999,3665 50th Ave NE,Seattle,WA 98105,USA,3665 50th Ave NE Seattle WA 98105 USA,47.6561494,-122.2738099,2014,5
2014-05-20,317061,3.0,1.75,1280,10716,1.0,0,0,4,1280,0,1969,0,14201-14211 146th Pl SE,Renton,WA 98059,USA,14201-14211 146th Pl SE Renton WA 98059 USA,47.4756742,-122.1448558,2014,5
2014-05-20,83300,3.0,2.0,1490,7770,1.0,0,0,4,1490,0,1990,0,26017 189th Ave SE,Covington,WA 98042,USA,26017 189th Ave SE Covington WA 98042 USA,47.3686318,-122.0898428,2014,5
2014-05-21,0,5.0,2.25,2880,11965,2.0,0,0,4,2880,0,1990,0,25437 163rd Pl SE,Covington,WA 98042,USA,25437 163rd Pl SE Covington WA 98042 USA,47.3732342,-122.1239677,2014,5
2014-05-21,266066,4.0,1.0,1310,5200,1.5,0,0,3,1160,150,1945,2010,7127 29th Ave SW,Seattle,WA 98126,USA,7127 29th Ave SW Seattle WA 98126 USA,47.5383658,-122.370111,2014,5
2014-05-22,342246,4.0,2.5,1980,7403,2.0,0,0,3,1980,0,1988,2000,3002 SW 349th Pl,Federal Way,WA 98023,USA,3002 SW 349th Pl Federal Way WA 98023 USA,47.2897154,-122.3720125,2014,5
2014-05-22,0,5.0,2.25,2000,7900,1.0,0,0,4,1300,700,1986,0,3202 S 194th St,SeaTac,WA 98188,USA,3202 S 194th St SeaTac WA 98188 USA,47.4291214,-122.2919846,2014,5
2014-05-22,0,3.0,3.0,1860,7440,1.0,0,0,5,1040,820,1954,0,10744 62nd Ave S,Seattle,WA 98178,USA,10744 62nd Ave S Seattle WA 98178 USA,47.5035051,-122.2550667,2014,5
2014-05-22,0,4.0,3.0,1990,6180,2.0,0,0,3,1990,0,1990,2009,32706 20th Ave SW,Federal Way,WA 98023,USA,32706 20th Ave SW Federal Way WA 98023 USA,47.3083471,-122.3599073,2014,5
2014-05-22,240015,4.0,2.25,1720,8300,1.0,0,0,4,1720,0,1973,0,31510 41st Ave SW,Federal Way,WA 98023,USA,31510 41st Ave SW Federal Way WA 98023 USA,47.319079,-122.3848436,2014,5
